image_path,writer_id
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_17.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_18.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_19.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_2.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_20.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_21.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_22.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_23.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_24.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_25.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_26.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_27.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_28.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_29.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_3.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_30.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_31.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_32.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_33.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_34.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_35.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_4.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_5.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_6.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_7.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_8.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-07\line_9.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_1.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_10.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_11.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_12.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_13.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_14.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_15.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_16.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_17.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_18.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_19.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_2.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_20.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_21.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_22.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_23.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_24.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_25.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_26.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_27.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_28.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_29.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_3.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_30.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_31.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_32.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_4.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_5.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_6.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_7.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_8.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-08\line_9.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_1.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_10.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_11.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_12.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_13.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_14.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_15.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_16.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_17.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_18.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_19.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_2.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_20.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_21.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_22.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_23.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_24.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_25.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_26.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_27.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_28.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_29.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_3.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_30.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_31.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_32.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_33.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_34.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_35.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_4.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_5.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_6.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_7.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_8.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-09\line_9.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_1.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_10.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_11.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_12.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_13.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_14.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_15.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_16.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_17.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_18.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_19.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_2.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_20.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_21.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_22.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_23.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_24.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_25.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_26.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_27.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_28.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_29.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_3.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_30.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_31.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_32.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_33.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_4.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_5.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_6.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_7.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_8.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-10\line_9.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_1.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_10.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_11.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_12.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_13.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_14.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_15.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_16.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_17.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_18.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_19.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_2.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_20.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_21.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_22.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_23.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_24.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_25.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_26.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_27.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_28.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_29.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_3.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_30.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_31.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_32.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_33.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_4.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_5.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_6.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_7.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_8.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-11\line_9.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_1.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_10.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_11.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_12.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_13.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_14.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_15.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_16.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_17.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_18.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_19.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_2.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_20.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_21.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_22.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_23.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_24.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_25.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_26.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_27.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_28.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_29.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_3.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_30.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_4.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_5.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_6.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_7.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_8.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-12\line_9.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-13\line_1.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-13\line_10.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-13\line_11.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-13\line_12.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-13\line_13.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-13\line_14.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-13\line_15.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-13\line_16.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-13\line_17.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-13\line_18.png,WRITER_A
Dataset\WRITER_A_LINES\586803360-Medieval-History-Hand-Written-Notes-90-Pages-PDF-13\line_19.png,WRITER_A
